Trial,Subject,Color,Stimulus,Start Time [ms],End Time [ms],Saccade Start [ms],Saccade Duration [ms],Saccade End [ms],StartPosition X,StartPosition Y,EndPosition X,EndPosition Y,Amplitude [°],Acceleration  Average [°/s²],Acceleration  Peak [°/s²],Deceleration  Peak [°/s²],Velocity  Average [°/s],Velocity  Peak [°/s],Peak Velocity at [%],Eye,Number,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,42583,99,42682,668.7,198.5,675.5,184.0,3.2,-,-,-,-,-,-,Binocular,152,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,43048,66,43115,721.0,155.3,720.8,177.2,1.5,-,-,-,-,-,-,Binocular,153,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,44149,97,44246,730.4,165.1,727.2,138.2,5.1,-,-,-,-,-,-,Binocular,154,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,44313,66,44379,711.4,138.2,700.6,142.7,1.0,-,-,-,-,-,-,Binocular,155,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,44712,66,44779,699.1,177.4,707.7,174.3,0.6,-,-,-,-,-,-,Binocular,156,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,45178,99,45278,709.4,163.7,702.3,149.8,3.6,-,-,-,-,-,-,Binocular,157,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,45478,65,45544,662.6,116.0,652.6,119.0,0.8,-,-,-,-,-,-,Binocular,158,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,45644,101,45745,626.8,131.2,609.7,134.9,2.8,-,-,-,-,-,-,Binocular,159,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,45877,66,45943,617.1,133.3,623.7,125.1,0.8,-,-,-,-,-,-,Binocular,160,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,45943,66,46010,625.6,127.7,747.5,40.2,7.1,-,-,-,-,-,-,Binocular,161,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,46342,66,46409,742.0,77.3,734.1,78.6,0.5,-,-,-,-,-,-,Binocular,162,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,47109,98,47208,708.4,63.5,723.1,61.8,3.0,-,-,-,-,-,-,Binocular,163,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,47773,99,47873,711.0,14.5,703.9,-110.2,27.1,-,-,-,-,-,-,Binocular,164,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,48139,66,48206,698.5,-103.8,679.6,-62.2,2.5,-,-,-,-,-,-,Binocular,165,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,48405,66,48472,677.3,-56.0,683.5,21.6,3.7,-,-,-,-,-,-,Binocular,166,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,48971,66,49037,666.7,6.7,691.9,8.2,1.5,-,-,-,-,-,-,Binocular,167,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,49137,66,49204,695.3,0.1,688.7,1.8,0.6,-,-,-,-,-,-,Binocular,168,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,49437,66,49503,688.3,-1.5,692.5,-6.5,0.4,-,-,-,-,-,-,Binocular,169,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,49571,65,49637,693.5,-7.6,685.3,-8.7,0.6,-,-,-,-,-,-,Binocular,170,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,49670,66,49736,692.7,-9.6,685.8,-10.8,0.4,-,-,-,-,-,-,Binocular,171,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,50102,66,50169,685.1,-2.2,676.5,-2.4,0.5,-,-,-,-,-,-,Binocular,172,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,50934,66,51001,740.3,-93.9,726.7,-117.9,2.3,-,-,-,-,-,-,Binocular,173,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,51067,66,51134,709.0,-177.3,730.8,61.7,12.2,-,-,-,-,-,-,Binocular,174,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,51567,66,51633,731.6,81.4,686.0,53.1,2.5,-,-,-,-,-,-,Binocular,175,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,51799,99,51899,661.3,44.4,651.7,-211.4,37.5,-,-,-,-,-,-,Binocular,176,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,52138,61,52199,738.1,-17.9,768.1,-13.2,2.5,-,-,-,-,-,-,Binocular,177,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,52931,65,52997,690.0,137.8,548.4,100.7,9.5,-,-,-,-,-,-,Binocular,178,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,53163,66,53230,581.2,106.5,429.8,143.8,7.3,-,-,-,-,-,-,Binocular,179,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,53895,99,53995,813.9,202.9,867.1,147.0,11.6,-,-,-,-,-,-,Binocular,180,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,54196,65,54261,865.2,145.1,859.1,141.2,0.6,-,-,-,-,-,-,Binocular,181,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,54361,66,54428,855.8,130.9,852.0,123.6,0.4,-,-,-,-,-,-,Binocular,182,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,54827,99,54927,812.8,166.4,764.8,243.4,22.9,-,-,-,-,-,-,Binocular,183,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,55326,66,55393,776.8,222.3,772.1,205.0,0.9,-,-,-,-,-,-,Binocular,184,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,55925,66,55991,797.3,195.7,903.6,247.3,6.3,-,-,-,-,-,-,Binocular,185,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,57056,69,57126,893.1,180.3,896.8,99.8,7.0,-,-,-,-,-,-,Binocular,186,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,57389,67,57457,891.1,105.1,928.9,33.4,3.8,-,-,-,-,-,-,Binocular,187,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,57656,101,57757,930.1,26.3,965.2,38.4,5.1,-,-,-,-,-,-,Binocular,188,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,58122,99,58222,967.3,46.8,1027.0,143.8,16.1,-,-,-,-,-,-,Binocular,189,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,58357,64,58422,1026.6,128.0,1025.2,111.1,1.6,-,-,-,-,-,-,Binocular,190,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,58830,56,58887,1009.3,162.3,893.4,105.9,7.3,-,-,-,-,-,-,Binocular,191,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,59352,99,59452,872.5,98.8,942.7,115.3,11.4,-,-,-,-,-,-,Binocular,192,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,59587,64,59651,953.3,141.7,954.8,151.0,0.7,-,-,-,-,-,-,Binocular,193,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,59718,68,59786,972.6,186.0,1006.9,217.9,3.4,-,-,-,-,-,-,Binocular,194,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,60051,99,60151,1016.2,233.6,887.0,182.6,18.9,-,-,-,-,-,-,Binocular,195,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,60250,66,60317,882.8,168.3,890.9,155.1,0.9,-,-,-,-,-,-,Binocular,196,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,60483,66,60550,897.9,152.2,954.0,159.2,2.7,-,-,-,-,-,-,Binocular,197,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,60650,99,60749,952.1,156.2,954.2,137.3,3.0,-,-,-,-,-,-,Binocular,198,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,60851,98,60949,952.0,135.3,882.7,144.7,10.5,-,-,-,-,-,-,Binocular,199,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,61115,66,61182,879.9,143.9,925.6,149.9,2.0,-,-,-,-,-,-,Binocular,200,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,61382,66,61448,923.0,140.2,952.9,155.1,1.6,-,-,-,-,-,-,Binocular,201,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,61648,67,61715,944.2,156.7,858.4,142.7,4.0,-,-,-,-,-,-,Binocular,202,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,62147,99,62247,854.6,129.5,857.1,169.9,7.6,-,-,-,-,-,-,Binocular,203,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,62413,66,62480,860.0,180.3,860.1,187.6,0.6,-,-,-,-,-,-,Binocular,204,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,62679,99,62779,876.7,189.5,982.7,217.9,14.8,-,-,-,-,-,-,Binocular,205,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,63145,66,63212,972.0,199.9,884.2,191.7,4.1,-,-,-,-,-,-,Binocular,206,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,63644,66,63711,816.8,178.2,825.1,156.4,2.0,-,-,-,-,-,-,Binocular,207,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,63944,66,64010,837.0,185.4,895.2,155.9,3.9,-,-,-,-,-,-,Binocular,208,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,64176,100,64277,906.4,199.2,743.2,185.0,24.2,-,-,-,-,-,-,Binocular,209,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,64643,65,64709,747.8,154.0,767.4,130.4,1.6,-,-,-,-,-,-,Binocular,210,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,65608,101,65709,754.7,106.9,862.3,202.9,19.7,-,-,-,-,-,-,Binocular,211,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,66373,66,66439,866.5,189.1,870.8,165.4,1.4,-,-,-,-,-,-,Binocular,212,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,66539,133,66672,871.3,166.3,754.8,109.9,24.9,-,-,-,-,-,-,Binocular,213,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,67171,66,67238,757.2,95.8,736.0,156.3,3.0,-,-,-,-,-,-,Binocular,214,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,68036,69,68106,740.9,151.7,756.8,94.9,3.1,-,-,-,-,-,-,Binocular,215,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,70166,99,70265,775.1,114.5,959.0,202.9,28.8,-,-,-,-,-,-,Binocular,216,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,70499,65,70565,961.6,191.7,984.3,211.8,1.4,-,-,-,-,-,-,Binocular,217,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,70798,100,70899,1004.0,228.1,1018.5,210.9,3.5,-,-,-,-,-,-,Binocular,218,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,70998,112,71111,1010.7,207.1,860.5,138.7,26.9,-,-,-,-,-,-,Binocular,219,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,71264,100,71365,852.6,126.5,840.7,368.2,35.0,-,-,-,-,-,-,Binocular,220,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,71898,64,71962,1032.2,357.7,1062.9,355.7,2.5,-,-,-,-,-,-,Binocular,221,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,72564,63,72628,534.8,146.1,352.7,172.6,9.8,-,-,-,-,-,-,Binocular,222,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,72661,66,72728,315.1,156.3,253.5,262.1,6.2,-,-,-,-,-,-,Binocular,223,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,72827,66,72894,505.2,318.4,589.8,187.7,9.8,-,-,-,-,-,-,Binocular,224,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,72927,100,73027,568.5,261.7,651.4,215.3,23.0,-,-,-,-,-,-,Binocular,225,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,73160,99,73260,662.7,207.5,661.3,270.2,29.6,-,-,-,-,-,-,Binocular,226,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,73493,66,73559,680.2,193.2,683.3,217.4,1.5,-,-,-,-,-,-,Binocular,227,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,73693,66,73759,716.6,283.2,724.9,331.0,3.0,-,-,-,-,-,-,Binocular,228,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,73759,67,73827,731.2,365.8,700.4,181.6,10.4,-,-,-,-,-,-,Binocular,229,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,74524,66,74591,684.0,171.5,675.1,162.3,0.6,-,-,-,-,-,-,Binocular,230,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,75689,133,75822,709.4,158.4,407.0,99.4,52.6,-,-,-,-,-,-,Binocular,231,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,76022,67,76090,410.7,40.4,338.6,-83.5,8.4,-,-,-,-,-,-,Binocular,232,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,76521,66,76587,755.5,265.2,679.2,201.7,6.4,-,-,-,-,-,-,Binocular,233,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,77486,69,77555,748.7,31.7,903.8,124.7,11.0,-,-,-,-,-,-,Binocular,234,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,77788,64,77852,699.3,122.4,727.0,213.1,6.2,-,-,-,-,-,-,Binocular,235,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,77986,66,78052,703.2,246.5,561.5,45.3,14.3,-,-,-,-,-,-,Binocular,236,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,78124,60,78184,579.3,54.1,564.8,71.0,1.9,-,-,-,-,-,-,Binocular,237,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,78284,66,78351,479.5,48.8,460.6,-24.8,6.7,-,-,-,-,-,-,Binocular,238,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,78683,99,78783,471.5,178.4,628.7,260.1,23.3,-,-,-,-,-,-,Binocular,239,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,78950,66,79016,709.2,265.6,773.0,112.0,9.3,-,-,-,-,-,-,Binocular,240,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,79219,64,79283,696.4,130.0,661.8,89.9,2.9,-,-,-,-,-,-,Binocular,241,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,79416,66,79482,625.0,109.1,598.1,203.5,4.8,-,-,-,-,-,-,Binocular,242,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,80214,99,80314,780.6,303.8,349.8,640.0,88.9,-,-,-,-,-,-,Binocular,243,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,80846,68,80915,660.3,470.6,845.5,270.9,15.1,-,-,-,-,-,-,Binocular,244,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,81013,99,81112,808.6,148.5,797.3,25.3,18.3,-,-,-,-,-,-,Binocular,245,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,81212,66,81279,775.0,21.7,786.4,9.8,1.0,-,-,-,-,-,-,Binocular,246,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,82578,98,82676,696.0,152.2,741.5,133.5,10.6,-,-,-,-,-,-,Binocular,247,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,82876,66,82942,794.4,184.4,693.5,134.3,5.9,-,-,-,-,-,-,Binocular,248,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,83043,65,83109,686.8,141.1,678.7,136.3,0.8,-,-,-,-,-,-,Binocular,249,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,83142,66,83209,666.9,136.8,632.4,141.3,1.8,-,-,-,-,-,-,Binocular,250,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,83375,67,83443,631.9,150.3,640.0,142.3,0.9,-,-,-,-,-,-,Binocular,251,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,83475,67,83542,647.0,135.1,681.5,394.3,12.2,-,-,-,-,-,-,Binocular,252,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,83843,64,83908,708.1,359.0,734.6,351.3,1.8,-,-,-,-,-,-,Binocular,253,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,84041,70,84112,664.1,303.8,608.1,-11.2,21.4,-,-,-,-,-,-,Binocular,254,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,84373,99,84473,694.1,44.3,678.6,26.5,7.6,-,-,-,-,-,-,Binocular,255,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,84905,66,84972,685.5,61.6,715.1,152.4,4.6,-,-,-,-,-,-,Binocular,256,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,85039,67,85106,708.5,151.1,701.7,146.3,0.6,-,-,-,-,-,-,Binocular,257,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,85505,66,85572,707.3,116.1,705.1,79.5,2.9,-,-,-,-,-,-,Binocular,258,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,85637,66,85704,703.4,78.3,731.5,59.4,1.7,-,-,-,-,-,-,Binocular,259,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,85837,100,85938,727.0,63.1,706.3,86.8,5.2,-,-,-,-,-,-,Binocular,260,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,86403,99,86503,704.8,88.5,670.6,82.9,5.5,-,-,-,-,-,-,Binocular,261,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,86569,66,86636,668.0,82.7,699.5,75.0,1.6,-,-,-,-,-,-,Binocular,262,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,86804,98,86902,695.6,76.0,990.6,227.1,46.7,-,-,-,-,-,-,Binocular,263,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,87102,66,87168,916.9,238.5,895.5,247.3,1.9,-,-,-,-,-,-,Binocular,264,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,87401,66,87467,1000.6,163.7,1092.6,459.8,23.9,-,-,-,-,-,-,Binocular,265,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,87501,66,87567,1097.5,505.3,1042.5,437.4,6.3,-,-,-,-,-,-,Binocular,266,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,88199,66,88266,752.0,250.8,793.5,348.3,5.4,-,-,-,-,-,-,Binocular,267,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,88499,99,88599,872.2,340.5,930.4,287.0,15.0,-,-,-,-,-,-,Binocular,268,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,89231,67,89299,634.9,374.4,370.7,397.0,14.8,-,-,-,-,-,-,Binocular,269,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,89299,65,89364,363.8,398.2,443.5,393.4,4.0,-,-,-,-,-,-,Binocular,270,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,89464,99,89564,764.3,319.6,413.6,491.3,67.2,-,-,-,-,-,-,Binocular,271,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,89597,69,89667,251.9,522.5,385.3,469.6,9.5,-,-,-,-,-,-,Binocular,272,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,90263,66,90330,774.1,258.9,1031.9,274.7,17.7,-,-,-,-,-,-,Binocular,273,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,90330,65,90396,1101.1,385.4,913.3,205.7,17.9,-,-,-,-,-,-,Binocular,274,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,91227,66,91294,688.7,310.9,680.2,307.6,0.6,-,-,-,-,-,-,Binocular,275,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,91327,66,91394,672.8,304.2,663.7,303.4,0.6,-,-,-,-,-,-,Binocular,276,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,91493,100,91594,633.0,304.8,922.5,598.9,58.9,-,-,-,-,-,-,Binocular,277,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,91893,66,91959,767.5,273.4,766.1,246.2,1.9,-,-,-,-,-,-,Binocular,278,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,92194,65,92259,738.2,211.5,606.5,206.3,7.1,-,-,-,-,-,-,Binocular,279,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,92325,69,92395,685.8,231.3,440.8,277.8,13.3,-,-,-,-,-,-,Binocular,280,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,92659,65,92725,555.7,334.9,498.7,321.5,3.5,-,-,-,-,-,-,Binocular,281,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,92891,99,92991,556.2,324.4,342.0,341.1,32.0,-,-,-,-,-,-,Binocular,282,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,93290,99,93390,523.8,332.7,569.9,341.1,9.8,-,-,-,-,-,-,Binocular,283,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,93491,65,93556,632.9,304.1,582.0,291.9,3.6,-,-,-,-,-,-,Binocular,284,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,93689,99,93789,598.7,271.3,637.0,288.2,5.7,-,-,-,-,-,-,Binocular,285,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,93956,99,94056,648.4,276.9,699.8,315.6,9.7,-,-,-,-,-,-,Binocular,286,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,94356,67,94423,641.6,342.2,599.0,341.0,2.3,-,-,-,-,-,-,Binocular,287,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,94521,99,94621,592.4,316.6,620.8,294.5,6.8,-,-,-,-,-,-,Binocular,288,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,94688,67,94755,804.5,299.3,1086.3,323.7,20.7,-,-,-,-,-,-,Binocular,289,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,94755,98,94854,1114.4,352.8,974.5,278.8,23.0,-,-,-,-,-,-,Binocular,290,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,95122,97,95220,797.9,251.1,872.6,248.8,29.5,-,-,-,-,-,-,Binocular,291,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,95320,66,95386,814.5,253.4,774.7,239.2,2.7,-,-,-,-,-,-,Binocular,292,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,95520,67,95588,712.9,223.5,631.4,197.9,5.1,-,-,-,-,-,-,Binocular,293,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,95753,99,95853,598.2,225.6,259.7,408.6,56.4,-,-,-,-,-,-,Binocular,294,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,95919,67,95987,412.3,276.7,464.6,216.6,4.2,-,-,-,-,-,-,Binocular,295,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,96019,66,96085,487.2,210.5,650.8,200.7,8.0,-,-,-,-,-,-,Binocular,296,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,96285,66,96352,830.8,205.4,1095.4,254.3,19.9,-,-,-,-,-,-,Binocular,297,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,96451,133,96585,909.7,223.5,658.4,242.8,50.3,-,-,-,-,-,-,Binocular,298,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,96717,100,96818,560.9,207.8,785.5,206.1,40.3,-,-,-,-,-,-,Binocular,299,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,97017,66,97083,759.6,155.1,809.0,158.1,4.1,-,-,-,-,-,-,Binocular,300,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,97183,67,97251,718.3,103.9,697.5,77.3,2.7,-,-,-,-,-,-,Binocular,301,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,97582,68,97650,1085.8,79.1,900.3,-1.1,11.1,-,-,-,-,-,-,Binocular,302,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,97650,65,97716,821.0,3.5,708.9,22.8,8.9,-,-,-,-,-,-,Binocular,303,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,97749,66,97815,667.2,-0.4,639.0,71.1,4.1,-,-,-,-,-,-,Binocular,304,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,97815,66,97882,625.1,90.4,713.8,0.8,6.9,-,-,-,-,-,-,Binocular,305,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,98051,130,98181,713.3,-2.1,651.4,1.4,10.7,-,-,-,-,-,-,Binocular,306,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,98381,66,98448,621.0,37.2,830.3,69.6,10.9,-,-,-,-,-,-,Binocular,307,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,98530,50,98581,798.6,88.8,785.6,91.8,1.2,-,-,-,-,-,-,Binocular,308,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,98847,99,98947,700.7,190.2,1144.6,373.3,70.5,-,-,-,-,-,-,Binocular,309,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,99246,100,99346,670.9,264.3,979.3,257.7,49.8,-,-,-,-,-,-,Binocular,310,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,99412,100,99513,796.7,280.9,1027.2,315.5,61.3,-,-,-,-,-,-,Binocular,311,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,99546,99,99645,1386.4,447.1,1044.8,363.4,54.9,-,-,-,-,-,-,Binocular,312,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,99945,66,100011,738.1,417.2,548.9,381.3,13.5,-,-,-,-,-,-,Binocular,313,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,100011,66,100078,604.0,376.6,698.9,377.5,6.9,-,-,-,-,-,-,Binocular,314,
