Trial,Subject,Color,Stimulus,Start Time [ms],End Time [ms],Fixation Start [ms],Fixation Duration [ms],Fixation End [ms],Position X,Position Y,Average Pupil Size [px] X,Average Pupil Size [px] Y,Average Pupil Diameter [mm],Dispersion X,Dispersion Y,Eye,Number,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1748349,63,1748413,597.8,-3.5,80.5,49.0,7.0,9.0,4.0,Binocular,5079,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1748613,99,1748712,942.7,-165.9,77.7,58.2,5.6,138.0,25.0,Binocular,5080,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1749112,66,1749179,726.0,-60.5,82.3,58.8,4.3,40.0,23.0,Binocular,5081,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1749245,66,1749311,653.2,100.5,80.8,64.0,3.6,5.0,6.0,Binocular,5082,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1749378,66,1749444,685.0,45.1,82.0,61.8,3.7,11.0,24.0,Binocular,5083,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1749744,166,1749910,486.2,52.0,81.5,64.2,4.1,158.0,58.0,Binocular,5084,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1749977,166,1750143,592.4,-51.3,82.1,59.8,4.1,21.0,68.0,Binocular,5085,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1751175,166,1751341,687.5,-41.9,80.8,58.5,4.3,40.0,18.0,Binocular,5086,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1751407,166,1751574,613.6,-3.0,82.4,61.6,4.3,41.0,27.0,Binocular,5087,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1751641,132,1751773,872.4,181.0,82.5,70.4,3.9,21.0,26.0,Binocular,5088,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1751840,99,1751940,796.8,186.4,81.7,69.8,3.8,33.0,4.0,Binocular,5089,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1752239,232,1752472,855.7,-30.0,79.1,62.9,5.2,59.0,21.0,Binocular,5090,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1752672,66,1752738,876.7,-59.6,77.5,60.5,5.2,50.0,2.0,Binocular,5091,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1753138,99,1753238,764.0,-48.1,79.8,59.3,4.8,18.0,11.0,Binocular,5092,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1753304,67,1753371,757.5,-47.5,80.3,59.5,4.6,55.0,1.0,Binocular,5093,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1753437,233,1753670,778.4,-34.1,79.8,59.9,4.6,30.0,69.0,Binocular,5094,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1753771,365,1754136,799.0,33.4,79.8,61.6,4.0,40.0,89.0,Binocular,5095,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1754204,164,1754369,605.9,145.2,80.8,64.9,3.7,42.0,18.0,Binocular,5096,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1754636,165,1754801,634.9,124.0,80.6,64.7,3.7,74.0,17.0,Binocular,5097,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1754868,66,1754934,142.9,239.6,72.3,70.8,3.1,65.0,11.0,Binocular,5098,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1755036,298,1755334,661.5,180.7,80.7,67.1,3.4,141.0,34.0,Binocular,5099,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1755400,166,1755567,568.5,211.8,79.5,67.2,3.3,9.0,17.0,Binocular,5100,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1755633,66,1755700,556.7,210.5,79.0,67.8,3.3,0.0,0.0,Binocular,5101,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1756032,99,1756132,846.3,106.5,77.3,62.8,3.5,105.0,30.0,Binocular,5102,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1756199,101,1756300,584.7,96.0,76.8,60.0,3.4,23.0,3.0,Binocular,5103,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1756699,98,1756798,760.0,116.4,78.7,61.7,3.6,19.0,77.0,Binocular,5104,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1756864,234,1757099,877.7,100.3,78.9,62.9,3.6,61.0,141.0,Binocular,5105,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1757164,133,1757297,925.5,-64.8,78.9,57.0,3.9,26.0,59.0,Binocular,5106,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1757430,133,1757563,785.8,-74.2,82.4,56.4,4.3,37.0,5.0,Binocular,5107,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1757663,166,1757829,762.8,20.9,81.4,59.8,3.9,17.0,23.0,Binocular,5108,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1757896,200,1758097,708.7,78.2,79.7,59.5,3.6,40.0,32.0,Binocular,5109,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1758228,266,1758495,565.3,36.6,81.3,58.3,3.7,109.0,93.0,Binocular,5110,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1758561,99,1758661,658.1,56.0,83.2,60.8,3.8,14.0,3.0,Binocular,5111,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1758728,367,1759095,752.1,48.1,81.8,59.9,3.6,67.0,15.0,Binocular,5112,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1759194,432,1759627,920.0,114.2,79.1,63.5,3.6,20.0,20.0,Binocular,5113,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1759759,133,1759892,968.8,203.7,75.6,67.1,3.5,257.0,17.0,Binocular,5114,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1760891,66,1760957,668.0,-31.2,79.5,56.3,3.4,47.0,26.0,Binocular,5115,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1761023,199,1761223,807.1,98.6,79.5,61.8,3.4,37.0,52.0,Binocular,5116,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1761456,133,1761589,519.0,265.0,78.6,69.9,3.2,120.0,34.0,Binocular,5117,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1761656,100,1761756,400.8,157.5,76.0,64.7,3.2,28.0,41.0,Binocular,5118,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1761955,465,1762421,380.1,-10.4,75.0,58.1,4.0,74.0,272.0,Binocular,5119,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1762753,66,1762820,902.8,-152.2,74.0,54.3,5.3,81.0,44.0,Binocular,5120,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1763386,232,1763619,841.5,-129.4,78.5,51.8,3.7,62.0,20.0,Binocular,5121,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1763718,100,1763819,788.2,-85.3,78.5,53.5,3.3,32.0,9.0,Binocular,5122,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1763885,233,1764118,740.2,-127.1,79.2,51.6,3.8,21.0,110.0,Binocular,5123,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1764220,330,1764550,859.7,118.8,81.8,65.0,3.7,58.0,142.0,Binocular,5124,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1764617,398,1765016,935.6,91.2,79.0,63.1,3.5,106.0,164.0,Binocular,5125,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1765083,165,1765249,803.3,63.4,79.4,59.5,3.2,4.0,18.0,Binocular,5126,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1765548,366,1765915,989.6,31.1,76.7,58.7,3.2,103.0,45.0,Binocular,5127,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1765981,332,1766314,982.0,81.3,77.0,60.7,3.4,74.0,63.0,Binocular,5128,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1766383,1228,1767611,911.2,34.6,75.3,57.2,3.2,388.0,122.0,Binocular,5129,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1767711,432,1768144,835.7,-7.7,76.0,53.9,3.1,98.0,66.0,Binocular,5130,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1768210,498,1768709,695.6,-41.4,77.8,52.3,3.2,156.0,153.0,Binocular,5131,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1768776,133,1768909,604.2,148.1,77.0,61.0,3.1,96.0,71.0,Binocular,5132,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1769075,465,1769541,710.4,112.2,80.2,61.6,3.1,23.0,45.0,Binocular,5133,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1769675,198,1769874,554.3,85.3,78.6,59.6,3.0,16.0,15.0,Binocular,5134,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1769940,168,1770109,434.6,152.1,77.9,63.1,3.0,49.0,13.0,Binocular,5135,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1770207,232,1770439,469.6,195.7,78.6,65.6,3.0,107.0,20.0,Binocular,5136,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1770539,366,1770906,514.8,186.5,78.5,65.5,3.1,70.0,58.0,Binocular,5137,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1770972,232,1771205,745.2,194.2,77.7,63.7,3.0,157.0,21.0,Binocular,5138,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1771271,199,1771471,889.2,90.0,77.2,60.0,3.1,62.0,36.0,Binocular,5139,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1771538,66,1771604,804.2,60.9,78.5,59.0,3.1,16.0,2.0,Binocular,5140,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1771671,233,1771904,708.9,79.6,81.1,60.4,3.2,23.0,17.0,Binocular,5141,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1771970,99,1772070,636.1,73.1,80.8,60.2,3.1,22.0,5.0,Binocular,5142,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1772171,98,1772270,715.7,115.5,81.0,61.5,3.1,24.0,7.0,Binocular,5143,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1772503,100,1772604,879.0,-107.7,43.0,25.5,0.0,47.0,200.0,Binocular,5144,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1772970,164,1773135,803.3,106.8,82.6,56.9,3.1,6.0,57.0,Binocular,5145,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1773234,266,1773501,890.6,-121.9,63.3,44.1,2.2,77.0,109.0,Binocular,5146,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1773600,266,1773867,722.8,167.6,80.6,58.7,3.0,92.0,69.0,Binocular,5147,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1773933,232,1774166,648.5,199.4,80.4,62.4,3.0,106.0,50.0,Binocular,5148,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1774234,298,1774532,605.7,33.6,80.7,58.8,3.2,35.0,121.0,Binocular,5149,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1775297,99,1775397,806.9,-22.3,78.8,57.5,3.4,29.0,11.0,Binocular,5150,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1775730,133,1775863,571.4,201.3,80.6,67.8,3.1,77.0,13.0,Binocular,5151,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1776063,66,1776129,420.6,-22.9,67.8,55.3,3.3,9.0,30.0,Binocular,5152,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1776729,198,1776928,502.4,-3.0,80.7,59.6,3.5,78.0,21.0,Binocular,5153,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1776994,167,1777162,459.4,-145.2,79.7,53.1,3.7,76.0,138.0,Binocular,5154,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1777261,132,1777393,339.0,-206.3,77.1,52.3,4.2,27.0,29.0,Binocular,5155,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1777560,67,1777627,454.9,-128.0,79.5,55.8,3.7,19.0,1.0,Binocular,5156,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1777693,232,1777926,568.3,-181.8,80.0,52.6,3.9,84.0,68.0,Binocular,5157,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1777994,164,1778159,524.9,-320.7,79.7,48.7,4.6,42.0,52.0,Binocular,5158,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1778724,101,1778826,614.2,-269.0,76.2,47.0,4.0,19.0,14.0,Binocular,5159,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1778924,133,1779057,923.6,-127.4,76.0,54.1,4.3,108.0,91.0,Binocular,5160,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1779789,100,1779889,1069.1,776.6,82.0,85.2,3.4,183.0,60.0,Binocular,5161,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1779989,665,1780654,670.7,105.7,81.3,64.0,3.9,203.0,551.0,Binocular,5162,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1780721,66,1780787,704.0,28.3,80.8,62.5,4.3,55.0,18.0,Binocular,5163,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1780988,65,1781054,445.5,-158.7,79.0,51.3,4.8,9.0,25.0,Binocular,5164,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1781120,66,1781187,534.8,-200.1,79.0,50.8,5.1,28.0,11.0,Binocular,5165,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1781486,268,1781755,786.7,-63.5,81.3,56.1,3.7,38.0,106.0,Binocular,5166,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1781819,68,1781887,845.3,-3.3,81.8,60.0,3.7,1.0,7.0,Binocular,5167,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1781952,166,1782119,489.6,132.3,82.3,65.1,3.7,23.0,104.0,Binocular,5168,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1782187,130,1782318,525.2,63.4,80.9,61.4,3.9,10.0,31.0,Binocular,5169,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1782384,99,1782484,591.2,58.0,79.2,60.0,3.9,56.0,42.0,Binocular,5170,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1783582,166,1783749,897.0,215.8,76.2,67.1,3.4,66.0,37.0,Binocular,5171,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1783854,261,1784115,705.5,335.1,75.9,70.3,3.2,215.0,50.0,Binocular,5172,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1784215,232,1784448,643.6,55.3,75.5,56.6,3.7,33.0,96.0,Binocular,5173,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1784581,134,1784715,448.9,29.3,77.4,58.6,4.1,53.0,32.0,Binocular,5174,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1784780,333,1785114,424.4,281.4,77.6,71.3,3.4,320.0,70.0,Binocular,5175,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1785179,333,1785513,558.2,200.3,80.0,66.5,3.5,14.0,139.0,Binocular,5176,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1785579,266,1785845,620.8,124.7,79.6,63.0,3.6,27.0,40.0,Binocular,5177,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1785911,899,1786811,539.1,124.7,77.4,61.4,3.4,91.0,268.0,Binocular,5178,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1787211,331,1787542,824.8,228.3,75.6,65.7,3.2,200.0,103.0,Binocular,5179,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1787609,364,1787974,848.9,247.4,78.7,68.1,3.3,25.0,156.0,Binocular,5180,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1788041,66,1788108,1131.8,120.9,72.5,63.8,3.4,29.0,18.0,Binocular,5181,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1788174,565,1788740,952.8,108.3,77.9,63.2,3.4,102.0,247.0,Binocular,5182,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1788839,299,1789139,882.2,19.1,80.1,59.5,3.3,41.0,25.0,Binocular,5183,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1789205,68,1789274,871.0,39.5,80.0,59.5,3.2,5.0,2.0,Binocular,5184,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1789338,333,1789672,814.7,102.0,80.4,61.8,3.2,43.0,102.0,Binocular,5185,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1789739,265,1790004,838.9,184.7,79.1,66.3,3.2,340.0,8.0,Binocular,5186,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1790071,72,1790144,859.5,229.8,80.3,69.0,3.3,2.0,0.0,Binocular,5187,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1790238,199,1790437,880.4,179.7,77.8,67.0,3.3,83.0,33.0,Binocular,5188,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1790504,298,1790802,780.8,107.1,77.4,62.0,3.3,303.0,18.0,Binocular,5189,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1790869,166,1791036,618.4,165.4,77.0,62.4,3.1,42.0,29.0,Binocular,5190,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1791102,199,1791302,776.8,152.7,76.0,61.3,3.1,99.0,7.0,Binocular,5191,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1791868,99,1791967,658.9,125.4,75.0,58.3,2.9,108.0,123.0,Binocular,5192,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1792201,298,1792499,904.7,-42.4,78.3,52.9,3.3,70.0,29.0,Binocular,5193,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1792632,166,1792799,935.8,45.6,79.5,59.8,3.4,25.0,49.0,Binocular,5194,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1792965,432,1793398,907.6,180.4,80.2,68.2,3.4,433.0,64.0,Binocular,5195,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1793865,231,1794097,518.6,251.0,79.9,71.5,3.3,152.0,38.0,Binocular,5196,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1794163,99,1794263,477.5,208.1,77.3,66.5,3.2,35.0,6.0,Binocular,5197,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1794429,366,1794795,508.7,240.0,75.5,66.3,3.1,83.0,8.0,Binocular,5198,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1794862,132,1794995,554.0,250.7,76.3,66.3,3.1,64.0,21.0,Binocular,5199,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1795361,99,1795461,871.5,146.9,77.7,65.8,3.7,66.0,10.0,Binocular,5200,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1795529,102,1795631,756.8,83.5,78.5,62.5,3.9,56.0,14.0,Binocular,5201,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1795727,407,1796135,583.6,36.0,79.6,59.6,4.1,96.0,68.0,Binocular,5202,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1796226,100,1796327,554.0,-4.3,80.7,57.8,4.1,4.0,5.0,Binocular,5203,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1796426,99,1796525,582.7,19.4,80.7,59.5,3.9,7.0,7.0,Binocular,5204,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1796592,66,1796658,428.2,70.7,79.5,61.5,3.8,9.0,2.0,Binocular,5205,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1796826,98,1796925,515.0,91.4,79.5,63.3,3.8,28.0,9.0,Binocular,5206,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1797227,97,1797324,1088.1,194.2,75.2,70.8,3.9,84.0,1.0,Binocular,5207,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1797424,266,1797690,805.0,143.3,78.4,64.3,3.8,44.0,22.0,Binocular,5208,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1798389,166,1798555,614.7,143.9,77.2,61.6,3.2,63.0,8.0,Binocular,5209,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1798655,132,1798788,718.7,114.7,77.6,60.0,3.2,38.0,6.0,Binocular,5210,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1798855,199,1799055,931.4,108.8,75.1,60.6,3.2,57.0,8.0,Binocular,5211,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1799187,135,1799323,889.2,132.5,74.8,60.4,3.2,27.0,10.0,Binocular,5212,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1799387,199,1799587,736.8,154.1,75.2,60.3,3.1,34.0,4.0,Binocular,5213,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1799786,267,1800054,755.3,260.9,76.2,65.3,3.1,125.0,83.0,Binocular,5214,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1800153,265,1800418,802.4,156.9,79.5,64.4,3.4,55.0,25.0,Binocular,5215,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1800485,232,1800718,673.4,159.2,83.1,66.6,3.6,6.0,15.0,Binocular,5216,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1800818,99,1800917,656.4,308.8,81.0,74.2,3.3,5.0,34.0,Binocular,5217,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1801018,298,1801317,1054.0,338.4,78.2,76.5,3.4,172.0,57.0,Binocular,5218,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1801383,201,1801584,969.2,349.5,81.2,78.3,3.5,94.0,10.0,Binocular,5219,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1801650,232,1801883,977.7,344.2,82.7,80.5,3.6,83.0,49.0,Binocular,5220,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1801951,230,1802182,1133.5,292.3,79.0,78.3,3.6,78.0,29.0,Binocular,5221,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1802282,199,1802482,624.1,378.9,80.9,77.0,3.1,111.0,45.0,Binocular,5222,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1802548,199,1802748,507.0,393.1,81.8,79.9,3.2,155.0,18.0,Binocular,5223,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1802847,166,1803014,562.4,399.0,82.7,81.6,3.3,166.0,25.0,Binocular,5224,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1803313,66,1803380,709.4,158.8,84.0,67.8,3.4,32.0,30.0,Binocular,5225,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1803446,232,1803679,639.8,73.9,80.8,60.9,3.3,36.0,25.0,Binocular,5226,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1803779,166,1803946,843.0,48.2,79.0,59.8,3.3,216.0,4.0,Binocular,5227,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1804078,366,1804444,797.4,16.7,80.4,59.1,3.5,185.0,111.0,Binocular,5228,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1804511,132,1804644,671.0,-21.8,82.3,56.9,3.5,30.0,44.0,Binocular,5229,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1804745,265,1805010,886.7,170.3,84.7,70.8,3.6,176.0,121.0,Binocular,5230,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1805077,399,1805476,803.8,158.6,86.8,70.0,3.6,150.0,45.0,Binocular,5231,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1805542,100,1805643,685.0,235.0,84.5,73.3,3.5,8.0,28.0,Binocular,5232,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1805875,200,1806075,528.4,298.6,85.2,76.6,3.3,30.0,29.0,Binocular,5233,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1806141,66,1806208,744.3,321.1,83.3,75.8,3.2,2.0,15.0,Binocular,5234,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1806274,66,1806341,715.5,255.9,82.5,73.0,3.2,8.0,9.0,Binocular,5235,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1806409,165,1806574,872.7,177.5,84.3,69.8,3.5,55.0,5.0,Binocular,5236,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1806707,133,1806840,936.0,201.7,84.4,72.5,3.6,35.0,36.0,Binocular,5237,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1806907,265,1807173,839.1,174.7,85.8,69.9,3.5,56.0,50.0,Binocular,5238,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1807239,266,1807506,722.7,133.0,84.5,65.8,3.4,16.0,21.0,Binocular,5239,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1807572,134,1807707,733.8,109.7,83.6,64.3,3.4,9.0,10.0,Binocular,5240,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1807872,134,1808006,692.4,117.4,83.5,64.4,3.4,34.0,27.0,Binocular,5241,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1808073,198,1808271,772.5,100.0,85.4,64.6,3.5,32.0,28.0,Binocular,5242,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1808371,166,1808538,549.6,207.3,85.4,71.0,3.4,150.0,40.0,Binocular,5243,
Trial001,roland3,CornflowerBlue,roland3-1-recording.avi,0,2689599,1808603,266,1808870,583.5,241.9,88.2,74.1,3.5,145.0,87.0,Binocular,5244,
