Trial,Subject,Color,Stimulus,Start Time [ms],End Time [ms],Saccade Start [ms],Saccade Duration [ms],Saccade End [ms],StartPosition X,StartPosition Y,EndPosition X,EndPosition Y,Amplitude [°],Acceleration  Average [°/s²],Acceleration  Peak [°/s²],Deceleration  Peak [°/s²],Velocity  Average [°/s],Velocity  Peak [°/s],Peak Velocity at [%],Eye,Number,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1157387,66,1157453,645.4,190.4,643.7,219.7,2.0,-,-,-,-,-,-,Binocular,4508,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1157520,66,1157586,0.0,0.0,532.9,331.9,53.8,-,-,-,-,-,-,Binocular,4509,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1157653,68,1157722,512.7,127.7,424.9,250.5,9.1,-,-,-,-,-,-,Binocular,4510,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1157786,99,1157886,457.6,21.7,593.3,364.3,85.9,-,-,-,-,-,-,Binocular,4511,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1157986,66,1158052,594.8,329.5,603.0,309.8,1.4,-,-,-,-,-,-,Binocular,4512,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1158154,98,1158252,608.5,292.7,484.2,-171.4,67.4,-,-,-,-,-,-,Binocular,4513,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1158319,66,1158385,571.9,-144.4,623.8,245.2,22.0,-,-,-,-,-,-,Binocular,4514,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1158418,66,1158485,631.8,238.8,585.7,-115.3,16.3,-,-,-,-,-,-,Binocular,4515,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1158485,66,1158551,584.1,-111.1,624.2,271.2,17.9,-,-,-,-,-,-,Binocular,4516,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1158718,100,1158818,654.1,224.5,629.4,-186.6,58.6,-,-,-,-,-,-,Binocular,4517,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1158851,67,1158919,680.9,220.0,679.6,119.6,7.7,-,-,-,-,-,-,Binocular,4518,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1159018,98,1159117,708.3,145.5,704.1,197.5,7.1,-,-,-,-,-,-,Binocular,4519,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1159450,66,1159517,708.4,158.6,711.4,178.4,1.6,-,-,-,-,-,-,Binocular,4520,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1159650,69,1159719,701.5,169.1,719.5,-50.9,11.5,-,-,-,-,-,-,Binocular,4521,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1159783,67,1159850,674.1,191.2,754.0,54.1,9.7,-,-,-,-,-,-,Binocular,4522,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1160049,66,1160115,773.1,-69.6,754.2,-37.4,2.2,-,-,-,-,-,-,Binocular,4523,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1160315,66,1160381,842.3,50.2,826.2,3.2,2.6,-,-,-,-,-,-,Binocular,4524,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1160880,66,1160947,647.9,58.4,429.2,163.5,13.4,-,-,-,-,-,-,Binocular,4525,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1160947,66,1161013,424.7,302.2,512.8,85.8,17.2,-,-,-,-,-,-,Binocular,4526,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1161114,65,1161180,461.8,117.5,470.0,271.8,8.0,-,-,-,-,-,-,Binocular,4527,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1161214,66,1161280,483.5,256.2,582.5,89.9,9.5,-,-,-,-,-,-,Binocular,4528,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1161379,66,1161446,596.3,129.3,550.0,168.9,5.2,-,-,-,-,-,-,Binocular,4529,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1161514,65,1161579,506.4,284.6,517.3,91.9,15.1,-,-,-,-,-,-,Binocular,4530,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1161579,66,1161646,538.4,110.3,488.9,296.7,10.2,-,-,-,-,-,-,Binocular,4531,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1161679,66,1161745,488.5,277.4,603.3,320.5,6.0,-,-,-,-,-,-,Binocular,4532,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1161745,66,1161812,607.2,316.6,497.8,256.5,6.0,-,-,-,-,-,-,Binocular,4533,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1161914,64,1161979,559.4,212.1,658.1,25.2,10.8,-,-,-,-,-,-,Binocular,4534,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1162147,97,1162245,639.8,38.8,622.6,10.2,75.1,-,-,-,-,-,-,Binocular,4535,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1162245,66,1162311,624.6,0.4,546.2,128.9,7.4,-,-,-,-,-,-,Binocular,4536,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1162346,64,1162411,546.7,134.5,620.5,-24.9,8.4,-,-,-,-,-,-,Binocular,4537,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1162478,66,1162544,530.9,124.7,611.0,-34.1,15.9,-,-,-,-,-,-,Binocular,4538,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1162611,134,1162745,608.9,-28.5,608.9,-29.5,112.5,-,-,-,-,-,-,Binocular,4539,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1162910,66,1162977,619.3,-47.8,621.2,-27.9,1.4,-,-,-,-,-,-,Binocular,4540,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1163043,66,1163110,-20.7,-276.3,640.3,240.4,70.2,-,-,-,-,-,-,Binocular,4541,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1163178,64,1163243,578.7,-40.5,306.0,210.6,19.6,-,-,-,-,-,-,Binocular,4542,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1163309,66,1163376,295.2,-85.0,296.6,198.5,19.9,-,-,-,-,-,-,Binocular,4543,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1163442,67,1163509,301.0,214.9,325.3,-31.5,11.5,-,-,-,-,-,-,Binocular,4544,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1163577,65,1163642,328.7,-28.3,318.2,219.0,11.6,-,-,-,-,-,-,Binocular,4545,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1163642,66,1163709,322.3,-29.4,326.1,218.8,23.0,-,-,-,-,-,-,Binocular,4546,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1163775,66,1163842,353.8,213.3,772.7,77.1,21.2,-,-,-,-,-,-,Binocular,4547,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1164940,67,1165007,836.3,223.2,881.6,244.4,4.1,-,-,-,-,-,-,Binocular,4548,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1165073,66,1165140,827.6,222.0,791.7,222.5,3.1,-,-,-,-,-,-,Binocular,4549,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1165539,100,1165640,697.1,110.5,664.1,79.4,6.0,-,-,-,-,-,-,Binocular,4550,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1165805,99,1165904,656.3,33.9,650.2,295.6,45.5,-,-,-,-,-,-,Binocular,4551,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1165904,66,1165971,646.9,295.7,656.1,23.5,12.7,-,-,-,-,-,-,Binocular,4552,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1166038,100,1166138,645.5,292.7,36.8,-245.8,111.1,-,-,-,-,-,-,Binocular,4553,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1166204,66,1166270,56.3,-231.4,673.8,-14.0,60.0,-,-,-,-,-,-,Binocular,4554,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1166304,66,1166370,613.4,41.7,377.3,226.7,16.4,-,-,-,-,-,-,Binocular,4555,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1166437,68,1166505,460.8,154.7,531.8,309.8,8.3,-,-,-,-,-,-,Binocular,4556,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1166505,98,1166603,502.0,284.8,419.8,204.8,24.3,-,-,-,-,-,-,Binocular,4557,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1166736,66,1166803,421.9,202.5,544.0,301.5,7.4,-,-,-,-,-,-,Binocular,4558,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1166869,67,1166937,529.0,277.0,407.5,185.6,8.1,-,-,-,-,-,-,Binocular,4559,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1167003,66,1167069,419.4,172.1,460.7,88.3,4.8,-,-,-,-,-,-,Binocular,4560,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1167069,66,1167135,453.1,75.0,557.3,34.4,5.9,-,-,-,-,-,-,Binocular,4561,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1167169,66,1167236,641.9,-14.0,628.0,243.7,15.1,-,-,-,-,-,-,Binocular,4562,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1167302,67,1167369,654.3,153.5,804.7,48.1,14.0,-,-,-,-,-,-,Binocular,4563,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1167435,66,1167501,688.5,150.2,820.9,-5.5,17.6,-,-,-,-,-,-,Binocular,4564,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1167568,99,1167668,0.0,0.0,79.3,537.0,400.8,-,-,-,-,-,-,Binocular,4565,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1167768,65,1167834,-39.2,565.5,45.3,525.4,7.4,-,-,-,-,-,-,Binocular,4566,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1167901,66,1167967,209.3,472.9,274.6,348.2,8.4,-,-,-,-,-,-,Binocular,4567,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1168601,98,1168699,543.9,397.9,560.1,362.1,5.2,-,-,-,-,-,-,Binocular,4568,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1168899,99,1168999,592.3,347.7,615.2,349.0,3.9,-,-,-,-,-,-,Binocular,4569,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1169099,66,1169166,628.5,346.7,634.0,340.6,0.6,-,-,-,-,-,-,Binocular,4570,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1169265,67,1169333,660.4,339.9,664.4,321.4,1.5,-,-,-,-,-,-,Binocular,4571,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1169465,132,1169598,699.4,320.7,655.6,545.5,48.5,-,-,-,-,-,-,Binocular,4572,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1169697,66,1169764,668.4,532.5,684.0,587.1,2.7,-,-,-,-,-,-,Binocular,4573,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1169897,99,1169997,684.1,592.4,726.8,455.9,22.0,-,-,-,-,-,-,Binocular,4574,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1170330,66,1170396,776.2,397.7,784.8,401.8,0.6,-,-,-,-,-,-,Binocular,4575,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1170396,67,1170463,791.9,405.3,683.4,460.8,6.0,-,-,-,-,-,-,Binocular,4576,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1170696,66,1170762,602.1,482.8,626.1,491.9,2.1,-,-,-,-,-,-,Binocular,4577,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1171129,98,1171228,609.0,508.8,541.7,521.5,11.6,-,-,-,-,-,-,Binocular,4578,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1171328,66,1171395,0.0,0.0,1279.7,657.0,128.6,-,-,-,-,-,-,Binocular,4579,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1171428,66,1171494,1557.1,5.2,0.0,0.0,81.6,-,-,-,-,-,-,Binocular,4580,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1171528,66,1171595,2059.7,10.0,0.0,0.0,187.2,-,-,-,-,-,-,Binocular,4581,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1171694,67,1171762,1170.0,119.4,1132.0,-9.7,10.0,-,-,-,-,-,-,Binocular,4582,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1171794,66,1171861,1118.8,-21.7,1025.8,18.1,6.3,-,-,-,-,-,-,Binocular,4583,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1171895,66,1171961,1154.2,114.2,983.0,16.2,15.9,-,-,-,-,-,-,Binocular,4584,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1171961,65,1172027,947.0,32.5,1132.2,-14.4,10.9,-,-,-,-,-,-,Binocular,4585,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1172094,66,1172160,1254.9,-109.7,1143.5,-77.8,9.8,-,-,-,-,-,-,Binocular,4586,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1172259,66,1172326,1205.9,-210.2,1128.6,-188.6,5.8,-,-,-,-,-,-,Binocular,4587,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1172326,100,1172426,1171.6,-184.1,946.8,-106.6,37.8,-,-,-,-,-,-,Binocular,4588,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1172526,66,1172592,960.8,-141.5,1044.3,-195.1,5.4,-,-,-,-,-,-,Binocular,4589,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1172592,66,1172659,958.3,-163.1,999.0,122.5,17.6,-,-,-,-,-,-,Binocular,4590,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1172692,67,1172759,918.5,99.2,962.3,-167.1,18.5,-,-,-,-,-,-,Binocular,4591,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1173890,66,1173956,720.4,145.8,695.0,136.0,1.9,-,-,-,-,-,-,Binocular,4592,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1175786,66,1175853,0.0,0.0,1769.8,-408.3,152.6,-,-,-,-,-,-,Binocular,4593,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1175853,66,1175919,1707.1,-182.4,0.0,0.0,90.0,-,-,-,-,-,-,Binocular,4594,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1175953,66,1176019,1662.3,-250.1,0.0,0.0,155.0,-,-,-,-,-,-,Binocular,4595,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1176121,64,1176185,1269.8,-140.2,1477.9,-593.1,41.4,-,-,-,-,-,-,Binocular,4596,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1176219,66,1176285,0.0,0.0,1369.6,-451.8,130.6,-,-,-,-,-,-,Binocular,4597,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1176318,66,1176385,1300.4,-537.3,0.0,0.0,129.8,-,-,-,-,-,-,Binocular,4598,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1176418,66,1176485,0.0,0.0,1392.2,-492.0,68.4,-,-,-,-,-,-,Binocular,4599,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1176585,66,1176651,0.0,0.0,1400.1,-450.5,67.9,-,-,-,-,-,-,Binocular,4600,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1176685,66,1176752,0.0,0.0,1657.2,-311.7,133.7,-,-,-,-,-,-,Binocular,4601,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1176784,66,1176851,1585.6,-345.1,1429.3,-385.7,13.4,-,-,-,-,-,-,Binocular,4602,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1176851,66,1176917,1429.7,-441.7,1557.0,3710.9,194.6,-,-,-,-,-,-,Binocular,4603,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1176985,66,1177051,0.0,0.0,1121.6,-224.1,53.0,-,-,-,-,-,-,Binocular,4604,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1177084,66,1177151,588.3,141.2,0.0,0.0,55.6,-,-,-,-,-,-,Binocular,4605,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1177185,66,1177251,0.0,0.0,-11.6,243.0,11.4,-,-,-,-,-,-,Binocular,4606,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1177285,68,1177353,-54.1,260.7,204.3,309.5,13.7,-,-,-,-,-,-,Binocular,4607,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1177384,67,1177452,246.6,201.1,417.3,135.3,13.4,-,-,-,-,-,-,Binocular,4608,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1178514,66,1178581,633.4,155.1,650.8,138.5,1.8,-,-,-,-,-,-,Binocular,4609,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1178581,67,1178649,651.3,144.0,511.6,204.8,7.4,-,-,-,-,-,-,Binocular,4610,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1179014,67,1179081,544.2,149.0,621.0,80.8,7.7,-,-,-,-,-,-,Binocular,4611,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1179812,67,1179880,808.0,142.8,808.4,126.3,1.5,-,-,-,-,-,-,Binocular,4612,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1179945,66,1180012,807.9,135.2,809.6,102.7,1.7,-,-,-,-,-,-,Binocular,4613,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1180146,66,1180212,784.4,59.3,783.9,36.0,1.9,-,-,-,-,-,-,Binocular,4614,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1182208,66,1182274,739.7,123.9,738.1,85.4,2.4,-,-,-,-,-,-,Binocular,4615,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1182906,66,1182973,237.6,8.6,376.0,198.5,16.1,-,-,-,-,-,-,Binocular,4616,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1183040,66,1183106,468.6,5.4,150.4,80.5,23.5,-,-,-,-,-,-,Binocular,4617,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1183106,66,1183173,142.1,64.9,259.8,47.1,6.3,-,-,-,-,-,-,Binocular,4618,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1183173,67,1183241,277.8,43.1,305.4,240.3,9.7,-,-,-,-,-,-,Binocular,4619,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1183273,66,1183339,118.5,157.4,402.9,63.8,23.1,-,-,-,-,-,-,Binocular,4620,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1183407,65,1183472,559.5,435.4,368.2,236.1,24.0,-,-,-,-,-,-,Binocular,4621,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1183539,66,1183606,414.9,214.3,438.9,188.5,2.5,-,-,-,-,-,-,Binocular,4622,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1183739,66,1183805,513.9,186.3,534.0,174.4,2.0,-,-,-,-,-,-,Binocular,4623,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1183905,134,1184040,590.6,172.1,478.3,248.4,97.2,-,-,-,-,-,-,Binocular,4624,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1184171,66,1184237,519.4,182.0,568.8,134.0,5.3,-,-,-,-,-,-,Binocular,4625,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1184304,99,1184404,519.6,115.3,0.0,0.0,84.1,-,-,-,-,-,-,Binocular,4626,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1185601,99,1185701,0.0,0.0,730.4,107.0,103.6,-,-,-,-,-,-,Binocular,4627,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1185801,99,1185901,657.2,78.9,621.3,-127.4,40.6,-,-,-,-,-,-,Binocular,4628,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1185968,65,1186034,582.1,-104.9,549.1,148.5,15.3,-,-,-,-,-,-,Binocular,4629,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1186100,67,1186168,528.1,127.3,500.3,122.1,2.0,-,-,-,-,-,-,Binocular,4630,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1186168,66,1186234,481.6,132.4,522.2,114.9,3.0,-,-,-,-,-,-,Binocular,4631,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1186234,66,1186300,493.0,135.0,595.3,111.8,6.5,-,-,-,-,-,-,Binocular,4632,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1186433,66,1186500,496.3,145.3,524.4,122.1,1.9,-,-,-,-,-,-,Binocular,4633,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1186533,67,1186600,659.8,114.1,539.8,144.9,10.3,-,-,-,-,-,-,Binocular,4634,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1186699,66,1186766,613.6,134.8,713.2,138.6,5.0,-,-,-,-,-,-,Binocular,4635,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1186866,66,1186932,725.5,147.4,702.1,125.9,2.5,-,-,-,-,-,-,Binocular,4636,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1187032,66,1187099,674.5,126.4,656.3,127.4,1.5,-,-,-,-,-,-,Binocular,4637,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1187099,66,1187165,663.0,133.9,720.6,164.4,3.5,-,-,-,-,-,-,Binocular,4638,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1187332,68,1187400,674.1,128.2,564.6,172.4,6.6,-,-,-,-,-,-,Binocular,4639,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1187498,66,1187564,549.6,119.6,498.6,176.0,4.4,-,-,-,-,-,-,Binocular,4640,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1187664,99,1187764,431.8,37.1,403.9,142.5,103.6,-,-,-,-,-,-,Binocular,4641,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1187764,67,1187832,401.3,147.9,634.6,31.9,12.5,-,-,-,-,-,-,Binocular,4642,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1187930,66,1187997,496.1,193.7,573.1,-33.0,21.0,-,-,-,-,-,-,Binocular,4643,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1187997,66,1188064,565.0,-20.0,690.6,-56.7,6.7,-,-,-,-,-,-,Binocular,4644,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1188596,70,1188666,698.8,92.2,795.5,139.6,8.2,-,-,-,-,-,-,Binocular,4645,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1188829,66,1188895,776.7,125.2,794.6,125.2,1.3,-,-,-,-,-,-,Binocular,4646,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1189896,64,1189960,704.3,38.3,694.4,193.3,7.6,-,-,-,-,-,-,Binocular,4647,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1190027,66,1190093,978.6,356.0,0.0,0.0,63.9,-,-,-,-,-,-,Binocular,4648,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1190093,67,1190160,0.0,0.0,1402.1,80.9,65.7,-,-,-,-,-,-,Binocular,4649,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1190226,66,1190293,0.0,0.0,2061.8,-155.3,157.1,-,-,-,-,-,-,Binocular,4650,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1190360,65,1190426,1126.3,238.4,1321.6,8.1,18.8,-,-,-,-,-,-,Binocular,4651,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1190526,99,1190625,1190.5,-155.9,1205.7,-141.8,78.6,-,-,-,-,-,-,Binocular,4652,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1190692,66,1190759,1470.8,-329.2,0.0,0.0,83.8,-,-,-,-,-,-,Binocular,4653,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1190759,65,1190825,709.7,64.7,0.0,0.0,65.4,-,-,-,-,-,-,Binocular,4654,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1190825,66,1190892,0.0,0.0,232.1,252.2,15.8,-,-,-,-,-,-,Binocular,4655,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1190892,66,1190958,45.8,296.6,223.5,219.3,17.8,-,-,-,-,-,-,Binocular,4656,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1190958,66,1191025,299.8,208.7,385.0,202.5,7.5,-,-,-,-,-,-,Binocular,4657,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1191757,66,1191823,700.9,135.6,874.9,179.5,11.2,-,-,-,-,-,-,Binocular,4658,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1191923,67,1191990,832.7,196.5,793.7,199.9,2.0,-,-,-,-,-,-,Binocular,4659,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1192123,66,1192189,759.6,142.8,759.7,153.1,0.7,-,-,-,-,-,-,Binocular,4660,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1192189,66,1192256,754.2,148.4,896.2,156.5,6.9,-,-,-,-,-,-,Binocular,4661,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1192456,98,1192555,917.8,38.1,864.2,87.0,8.7,-,-,-,-,-,-,Binocular,4662,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1192788,67,1192856,825.7,118.1,892.1,134.1,3.6,-,-,-,-,-,-,Binocular,4663,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1193021,66,1193087,862.3,143.2,773.8,155.0,4.5,-,-,-,-,-,-,Binocular,4664,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1193121,66,1193188,775.0,163.5,756.6,152.4,1.2,-,-,-,-,-,-,Binocular,4665,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1193255,65,1193321,748.4,153.6,747.2,165.4,0.7,-,-,-,-,-,-,Binocular,4666,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1193487,66,1193553,770.4,129.5,805.2,141.7,2.1,-,-,-,-,-,-,Binocular,4667,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1193819,66,1193886,767.8,127.2,626.5,192.0,10.0,-,-,-,-,-,-,Binocular,4668,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1193919,66,1193986,647.9,206.7,671.2,201.4,1.7,-,-,-,-,-,-,Binocular,4669,
Trial001,pierre2,Coral,pierre2-1-recording.avi,0,2689599,1194052,67,1194119,683.5,163.2,697.7,133.6,2.5,-,-,-,-,-,-,Binocular,4670,
